datetime_utc,station_name,latitude,longitude,temperature,humidity,rainfall,wind_speed,wind_direction,datetime_ist
2026-06-16 05:00:00,Shillong,25.5788,91.8933,29.23,59.75,6.94,2.4,220.3,2026-06-16 10:30:00
2026-06-16 06:00:00,Shillong,25.5788,91.8933,29.72,59.25,8.52,2.33,221.0,2026-06-16 11:30:00
2026-06-16 07:00:00,Shillong,25.5788,91.8933,29.93,59.23,8.2,2.35,221.2,2026-06-16 12:30:00
2026-06-16 08:00:00,Shillong,25.5788,91.8933,29.97,59.49,7.67,2.4,219.3,2026-06-16 13:30:00
2026-06-16 09:00:00,Shillong,25.5788,91.8933,29.83,60.25,10.57,2.32,219.2,2026-06-16 14:30:00
2026-06-16 10:00:00,Shillong,25.5788,91.8933,28.91,63.82,30.49,2.15,223.1,2026-06-16 15:30:00
2026-06-16 11:00:00,Shillong,25.5788,91.8933,27.18,72.06,26.9,1.73,225.5,2026-06-16 16:30:00
2026-06-16 12:00:00,Shillong,25.5788,91.8933,25.59,83.32,18.19,1.26,225.0,2026-06-16 17:30:00
2026-06-16 13:00:00,Shillong,25.5788,91.8933,24.79,88.39,13.51,1.06,218.5,2026-06-16 18:30:00
2026-06-16 14:00:00,Shillong,25.5788,91.8933,24.24,91.29,13.51,1.09,206.8,2026-06-16 19:30:00
2026-06-16 15:00:00,Shillong,25.5788,91.8933,23.84,92.98,18.58,1.32,198.2,2026-06-16 20:30:00
2026-06-16 16:00:00,Shillong,25.5788,91.8933,23.27,94.84,27.27,1.48,195.6,2026-06-16 21:30:00
2026-06-16 17:00:00,Shillong,25.5788,91.8933,22.85,96.51,28.34,1.81,201.3,2026-06-16 22:30:00
2026-06-16 18:00:00,Shillong,25.5788,91.8933,22.59,97.46,11.41,1.99,205.0,2026-06-16 23:30:00
2026-06-16 19:00:00,Shillong,25.5788,91.8933,22.44,97.88,1.3,1.86,200.5,2026-06-17 00:30:00
2026-06-16 20:00:00,Shillong,25.5788,91.8933,22.41,97.45,1.21,2.19,193.2,2026-06-17 01:30:00
2026-06-16 21:00:00,Shillong,25.5788,91.8933,22.18,96.99,1.72,2.34,190.8,2026-06-17 02:30:00
2026-06-16 22:00:00,Shillong,25.5788,91.8933,22.02,97.33,1.5,2.03,193.1,2026-06-17 03:30:00
2026-06-16 23:00:00,Shillong,25.5788,91.8933,22.02,97.44,1.31,2.02,201.5,2026-06-17 04:30:00
2026-06-17 00:00:00,Shillong,25.5788,91.8933,22.31,95.74,1.45,2.43,206.7,2026-06-17 05:30:00
2026-06-17 01:00:00,Shillong,25.5788,91.8933,22.82,92.7,2.75,2.52,208.4,2026-06-17 06:30:00
2026-06-17 02:00:00,Shillong,25.5788,91.8933,23.15,90.11,11.54,2.45,207.2,2026-06-17 07:30:00
2026-06-17 03:00:00,Shillong,25.5788,91.8933,23.57,88.47,7.95,2.57,205.1,2026-06-17 08:30:00
2026-06-17 04:00:00,Shillong,25.5788,91.8933,24.18,84.88,15.22,2.77,199.6,2026-06-17 09:30:00
2026-06-17 05:00:00,Shillong,25.5788,91.8933,25.08,80.65,14.03,3.02,194.8,2026-06-17 10:30:00
2026-06-17 06:00:00,Shillong,25.5788,91.8933,26.05,75.86,10.77,3.04,192.5,2026-06-17 11:30:00
2026-06-17 07:00:00,Shillong,25.5788,91.8933,27.27,71.24,7.07,3.14,193.5,2026-06-17 12:30:00
2026-06-17 08:00:00,Shillong,25.5788,91.8933,27.96,68.38,7.63,3.06,196.3,2026-06-17 13:30:00
2026-06-17 09:00:00,Shillong,25.5788,91.8933,28.2,67.64,11.56,2.92,199.0,2026-06-17 14:30:00
2026-06-17 10:00:00,Shillong,25.5788,91.8933,27.57,69.87,24.88,2.8,204.0,2026-06-17 15:30:00
2026-06-17 11:00:00,Shillong,25.5788,91.8933,26.36,75.14,16.38,2.29,211.6,2026-06-17 16:30:00
2026-06-17 12:00:00,Shillong,25.5788,91.8933,24.92,84.86,4.15,1.38,213.5,2026-06-17 17:30:00
2026-06-17 13:00:00,Shillong,25.5788,91.8933,23.75,92.98,1.91,0.97,202.3,2026-06-17 18:30:00
2026-06-17 14:00:00,Shillong,25.5788,91.8933,23.03,95.01,3.63,1.17,192.4,2026-06-17 19:30:00
2026-06-17 15:00:00,Shillong,25.5788,91.8933,22.54,96.04,6.99,1.35,188.1,2026-06-17 20:30:00
2026-06-17 16:00:00,Shillong,25.5788,91.8933,22.18,97.09,2.83,1.39,188.7,2026-06-17 21:30:00
2026-06-17 17:00:00,Shillong,25.5788,91.8933,21.94,98.02,0.2,1.26,183.6,2026-06-17 22:30:00
2026-06-17 18:00:00,Shillong,25.5788,91.8933,21.73,98.79,0.21,1.15,179.5,2026-06-17 23:30:00
2026-06-17 19:00:00,Shillong,25.5788,91.8933,21.69,97.78,0.56,1.47,182.3,2026-06-18 00:30:00
2026-06-17 20:00:00,Shillong,25.5788,91.8933,21.5,97.19,0.38,1.63,183.9,2026-06-18 01:30:00
2026-06-17 21:00:00,Shillong,25.5788,91.8933,21.31,97.36,0.21,1.52,183.0,2026-06-18 02:30:00
2026-06-17 22:00:00,Shillong,25.5788,91.8933,21.18,97.5,0.2,1.44,184.4,2026-06-18 03:30:00
2026-06-17 23:00:00,Shillong,25.5788,91.8933,21.18,97.08,0.21,1.59,191.2,2026-06-18 04:30:00
2026-06-18 00:00:00,Shillong,25.5788,91.8933,21.79,93.88,0.12,2.02,201.5,2026-06-18 05:30:00
2026-06-18 01:00:00,Shillong,25.5788,91.8933,23.24,87.11,0.04,2.4,209.1,2026-06-18 06:30:00
2026-06-18 02:00:00,Shillong,25.5788,91.8933,25.08,77.65,0.72,2.78,209.1,2026-06-18 07:30:00
2026-06-18 03:00:00,Shillong,25.5788,91.8933,26.77,69.96,2.9,2.88,206.1,2026-06-18 08:30:00
2026-06-18 04:00:00,Shillong,25.5788,91.8933,28.17,64.12,4.59,2.94,206.7,2026-06-18 09:30:00
2026-06-18 05:00:00,Shillong,25.5788,91.8933,28.67,62.31,9.33,2.94,208.9,2026-06-18 10:30:00
2026-06-18 06:00:00,Shillong,25.5788,91.8933,29.09,62.05,10.12,2.95,211.4,2026-06-18 11:30:00
2026-06-18 07:00:00,Shillong,25.5788,91.8933,28.73,64.13,13.37,3.07,211.4,2026-06-18 12:30:00
2026-06-18 08:00:00,Shillong,25.5788,91.8933,28.05,67.86,13.76,3.03,210.3,2026-06-18 13:30:00
2026-06-18 09:00:00,Shillong,25.5788,91.8933,27.19,71.94,16.15,2.7,210.9,2026-06-18 14:30:00
2026-06-18 10:00:00,Shillong,25.5788,91.8933,26.35,76.18,26.45,2.39,208.7,2026-06-18 15:30:00
2026-06-18 11:00:00,Shillong,25.5788,91.8933,25.48,80.72,25.67,2.2,202.1,2026-06-18 16:30:00
2026-06-18 12:00:00,Shillong,25.5788,91.8933,24.35,87.56,11.95,1.79,194.6,2026-06-18 17:30:00
2026-06-18 13:00:00,Shillong,25.5788,91.8933,23.43,93.09,2.05,1.34,198.7,2026-06-18 18:30:00
2026-06-18 14:00:00,Shillong,25.5788,91.8933,22.88,95.16,0.64,1.31,201.1,2026-06-18 19:30:00
2026-06-18 15:00:00,Shillong,25.5788,91.8933,22.52,96.17,0.38,1.39,192.8,2026-06-18 20:30:00
2026-06-18 16:00:00,Shillong,25.5788,91.8933,22.34,96.41,0.26,1.61,193.3,2026-06-18 21:30:00
2026-06-18 17:00:00,Shillong,25.5788,91.8933,22.13,96.76,0.28,1.86,198.5,2026-06-18 22:30:00
2026-06-18 18:00:00,Shillong,25.5788,91.8933,21.9,96.95,0.36,1.85,199.9,2026-06-18 23:30:00
2026-06-18 19:00:00,Shillong,25.5788,91.8933,21.73,96.95,0.4,1.89,196.3,2026-06-19 00:30:00
2026-06-18 20:00:00,Shillong,25.5788,91.8933,21.6,97.17,0.47,1.84,190.0,2026-06-19 01:30:00
2026-06-18 21:00:00,Shillong,25.5788,91.8933,21.51,97.52,0.58,1.8,185.4,2026-06-19 02:30:00
2026-06-18 22:00:00,Shillong,25.5788,91.8933,21.45,97.78,0.97,1.72,185.7,2026-06-19 03:30:00
2026-06-18 23:00:00,Shillong,25.5788,91.8933,21.54,97.58,1.75,1.81,190.8,2026-06-19 04:30:00
